SMILES,SMILES_TARGET
CC1OC(OC2C(N)CC(N)C(OS(N)(=O)=O)C3OC23CCC3)CC(OC(C)(C)C)C1O,CC1OC(OC2C(N)CC(N)C(OS(N)(=O)=O)C3OC23CCC3)CC(OC(C)(C)C)C1O
CC1(C)C2CC(CC=CCC3C4(C)CC(O)CC(C)(C)C4CC34C)C1CCC2=O,CC1(C)C2CC(CC=CCC3C4(C)CC(O)CC(C)(C)C4CC34C)C1CCC2=O
O=C(O)c1ccc(-c2nc(=O)cc(-c3ccc(CN4CCC(c5noc6ncccc6c5O)CC4)cc3)c3ccccc32)cc1,O=C(O)c1ccc(-c2nc(=O)cc(-c3ccc(CN4CCC(c5noc6ncccc6c5O)CC4)cc3)c3ccccc32)cc1
COc1ccc(-c2nnc3n(-c4ccccc4F)c(=O)c4ccccc4n3c2)cc1OC,COc1ccc(-c2nnc3n(-c4ccccc4F)c(=O)c4ccccc4n3c2)cc1OC
O=c1c2c3c(sc2nc2n1NNC1c3ccccc3CCC1N2Cc1ccccc1)CCCl,O=c1c2c3c(sc2nc2n1NNC1c3ccccc3CCC1N2Cc1ccccc1)CCCl
COc1cc(N2CCOCC2)ccc1Nc1c(C(=O)C(=O)NCC2CCCCC2)cc2[nH]c(-c3cnn(C)c3)cc12,COc1cc(N2CCOCC2)ccc1Nc1c(C(=O)C(=O)NCC2CCCCC2)cc2[nH]c(-c3cnn(C)c3)cc12
COc1ccc(OC(F)(F)F)cc1Cn1c(C(F)(F)F)ccc(=O)c1NC(=O)Nc1ccc(C2CCCCC2)cc1,COc1ccc(OC(F)(F)F)cc1Cn1c(C(F)(F)F)ccc(=O)c1NC(=O)Nc1ccc(C2CCCCC2)cc1
Oc1cc(-c2cccc(Cl)c2)nc2cc3c(cc21)nc(CON=c1nsnc1S1)c1ccccc1C3,Oc1cc(-c2cccc(Cl)c2)nc2cc3c(cc21)nc(CON=c1nsnc1S1)c1ccccc1C3
Cc1cccc(N2c3c(=O)n(C)c(=O)n(C)c3=O)ccc2S(=O)(=O)Nc2ccc(C(=O)N(C)CCO)cc2)c1,Cc1cccc(N2c3c(=O)n(C)c(=O)n(C)c3=O)ccc2S(=O)(=O)Nc2ccc(C(=O)N(C)CCO)cc2)c1
COc1ccc2c(c1)c(=O)c(N)c1c(Cl)c3cc(OC)ccc3nc1-2,COc1ccc2c(c1)c(=O)c(N)c1c(Cl)c3cc(OC)ccc3nc1-2
Cc1csc(=N)n1,Cc1csc(=N)n1
CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc2ccccc2cn1S(=O)(=O)c1ccc(OC)cc1,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc2ccccc2cn1S(=O)(=O)c1ccc(OC)cc1
CC1(C)Cc2c(OCc3nc4c5ccccc5nc4[nH]c(C#N)c34)cccc2O1,CC1(C)Cc2c(OCc3nc4c5ccccc5nc4[nH]c(C#N)c34)cccc2O1
CCCCC12C=c3cc(O)ccc3=C(CC(C)CC(O)C)=C1CCCC2C(C)C,CCCCC12C=c3cc(O)ccc3=C(CC(C)CC(O)C)=C1CCCC2C(C)C
CN1CCN(c2cccc3c2CN(C)C(=O)c4cc(NC(=O)c5ccc6c(c5)OCO6)ccc2C3=O)CC1,CN1CCN(c2cccc3c2CN(C)C(=O)c4cc(NC(=O)c5ccc6c(c5)OCO6)ccc2C3=O)CC1
CCOc1ccc(C(=O)C2=C(O)C(CCc3ccccc3)(C(=O)OCC)C3C4C(=O)N(C5CCCCC5)C(=O)N3C2)cc1,CCOc1ccc(C(=O)C2=C(O)C(CCc3ccccc3)(C(=O)OCC)C3C4C(=O)N(C5CCCCC5)C(=O)N3C2)cc1
CCOC(=O)C1=C(N)Oc2cc(C)n(CCc3ccccc3)c(=O)n2C1c1ccc(F)cc1,CCOC(=O)C1=C(N)Oc2cc(C)n(CCc3ccccc3)c(=O)n2C1c1ccc(F)cc1
c1ccc2c(-c3nnn4ncnn34)cccc2c1,c1ccc2c(-c3nnn4ncnn34)cccc2c1
CC(C)(C)OC(=O)Nc1ccc(CN(C(=O)C2C(CN3C(=O)COc4ccccc43)C3(CCC3)C2)CO2)cc1,CC(C)(C)OC(=O)Nc1ccc(CN(C(=O)C2C(CN3C(=O)COc4ccccc43)C3(CCC3)C2)CO2)cc1
CCc1cn(C2(c3ccccc3)C(=O)Nc3c2c(-c2ccccc2)cn3-c2ccc(OC)cc2)ccc1F,CCc1cn(C2(c3ccccc3)C(=O)Nc3c2c(-c2ccccc2)cn3-c2ccc(OC)cc2)ccc1F
O=S1c2ccccc2C=Nc2nc(-c3ccccc3)n(Cc3ccccc3)c1-2,O=S1c2ccccc2C=Nc2nc(-c3ccccc3)n(Cc3ccccc3)c1-2
Nc1nc(O)c2cc(CC(=O)NCP(=O)(O)O)ccc2n(CCC(F)(F)F)c1=O,Nc1nc(O)c2cc(CC(=O)NCP(=O)(O)O)ccc2n(CCC(F)(F)F)c1=O
c1ccc2c(-c3cc4c(c3)[nH]c3ccccc34)ccnc2c1,c1ccc2c(-c3cc4c(c3)[nH]c3ccccc34)ccnc2c1
COc1ccc2c(c1)OCC(C)C2c1cc(OC)c(OC)c2c1O,COc1ccc2c(c1)OCC(C)C2c1cc(OC)c(OC)c2c1O
S=c1sc(=S(O)(O)c2ccccc2)n(CC2CC2)c1C1=NCCn1,S=c1sc(=S(O)(O)c2ccccc2)n(CC2CC2)c1C1=NCCn1
O=S(=O)(O)c1cccc2[nH]c(C34CCC(CC(=O)OC(c5ccc(F)cc5)c5ccc(Cl)cc5C(F)(F)F)CC4)nc3c12,O=S(=O)(O)c1cccc2[nH]c(C34CCC(CC(=O)OC(c5ccc(F)cc5)c5ccc(Cl)cc5C(F)(F)F)CC4)nc3c12
Cc1nc2sc3c(=O)n(CC(=O)NC(C)c4ccccc4)cn3c2c2c1CCCC2,Cc1nc2sc3c(=O)n(CC(=O)NC(C)c4ccccc4)cn3c2c2c1CCCC2
O=C1Nc2cc(C(=O)N3CCN(c4ccccc4)CC3)cc2C(c2ccccc2F)=NC1=Cc1cccnc1,O=C1Nc2cc(C(=O)N3CCN(c4ccccc4)CC3)cc2C(c2ccccc2F)=NC1=Cc1cccnc1
Nc1cc(-c2ccc3[nH]c(CC(c4ccccc4)O)nc3cc2F)ccn1,Nc1cc(-c2ccc3[nH]c(CC(c4ccccc4)O)nc3cc2F)ccn1
CCN1C(=CC(=O)CSc2nc(O)cc(=O)n2C)C(C)=C(C(=O)OCC=C)c1ccccc1,CCN1C(=CC(=O)CSc2nc(O)cc(=O)n2C)C(C)=C(C(=O)OCC=C)c1ccccc1
CC(=O)Nc1c2cc(Nc3nc4ccccc4n3-c3ccc(Cl)c(C(=O)N(C)C)c3)ccc2n1C,CC(=O)Nc1c2cc(Nc3nc4ccccc4n3-c3ccc(Cl)c(C(=O)N(C)C)c3)ccc2n1C
CC(=O)Nc1nc2c(Oc3cc(NC4CC5)n4ncnc34)nccc2o1,CC(=O)Nc1nc2c(Oc3cc(NC4CC5)n4ncnc34)nccc2o1
Cc1ccc(-c2ccccc2)c1CC(N)C(=O)N1CCC(F)C1,Cc1ccc(-c2ccccc2)c1CC(N)C(=O)N1CCC(F)C1
CCCn1c(N)c(C(=O)CSc2nc3ccccc3o2)c(=O)n2cc(C3=CCCNC3)cn12,CCCn1c(N)c(C(=O)CSc2nc3ccccc3o2)c(=O)n2cc(C3=CCCNC3)cn12
Cc1ccncc1NC(=O)N(O)CC1CC=C(c2c[nH]c3ncccc23)(c2ccccc2)CC1,Cc1ccncc1NC(=O)N(O)CC1CC=C(c2c[nH]c3ncccc23)(c2ccccc2)CC1
OC1(c2cncc(-c3cnc4c(c3)CCCN4C(O)C3)c2)CC1,OC1(c2cncc(-c3cnc4c(c3)CCCN4C(O)C3)c2)CC1
Cc1cc(Cc2ccc(N(C)C(=O)Cc3ccc4c(c3)nc(O)n4C)c2)c2c(n(C)c1)C(=O)N(C)C2=O,Cc1cc(Cc2ccc(N(C)C(=O)Cc3ccc4c(c3)nc(O)n4C)c2)c2c(n(C)c1)C(=O)N(C)C2=O
O=C1N=c2ccc3c(ccc1Sc4ccc(F)cc4)ccc1c23,O=C1N=c2ccc3c(ccc1Sc4ccc(F)cc4)ccc1c23
CCn1c(C)c(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)nc2ccccc21,CCn1c(C)c(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)nc2ccccc21
CCCc1cc2cc(-c3ccc(OCC4CCN4CCCCO4)cc3)c(=O)n(CCC(=O)O)c2o1,CCCc1cc2cc(-c3ccc(OCC4CCN4CCCCO4)cc3)c(=O)n(CCC(=O)O)c2o1
CC(C)(O)C1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C(=O)CC(O)C#CCCCCO)C(C(O)C(=O)O)OC53)C2)C(O)C1O,CC(C)(O)C1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C(=O)CC(O)C#CCCCCO)C(C(O)C(=O)O)OC53)C2)C(O)C1O
COc1cncc(-c2cc3nc4c(c(N5CCCCC5O)nn3n2)CCC4)c1,COc1cncc(-c2cc3nc4c(c(N5CCCCC5O)nn3n2)CCC4)c1
Cc1cc2c(N3CCCC3)nc(-c3csc4cnccc34)n(CCc3c(Cl)cccc3Cl)c2nc1O,Cc1cc2c(N3CCCC3)nc(-c3csc4cnccc34)n(CCc3c(Cl)cccc3Cl)c2nc1O
OCc1ccccc1-n1c2nc(=O)[nH]c(=O)c-2cc1c1ccc2nsnc2c1,OCc1ccccc1-n1c2nc(=O)[nH]c(=O)c-2cc1c1ccc2nsnc2c1
CC(=O)OC1CC(O)C2(NC)C3(O)c4c(O)cccc4CC4CC(=O)C32C1,CC(=O)OC1CC(O)C2(NC)C3(O)c4c(O)cccc4CC4CC(=O)C32C1
COc1cccc(-c2oc3cc(Oc4ccc5c(-c6ccccc6)cccc5o4)ccc3c2C(=O)OC)c1,COc1cccc(-c2oc3cc(Oc4ccc5c(-c6ccccc6)cccc5o4)ccc3c2C(=O)OC)c1
CCNS(=O)(=O)c1ccn(CC(=O)Nc2cc(C)ccc2OC)nc1C,CCNS(=O)(=O)c1ccn(CC(=O)Nc2cc(C)ccc2OC)nc1C
O=c1c2ccccc2oc2nc(-c3ccc(C(O)c4ccc(F)cc4)o3)nnC12,O=c1c2ccccc2oc2nc(-c3ccc(C(O)c4ccc(F)cc4)o3)nnC12
CCOc1ccc(N(C)S(=O)(=O)c2cc2c3c(ccc2Cl)nc(C)nc3O)cc1,CCOc1ccc(N(C)S(=O)(=O)c2cc2c3c(ccc2Cl)nc(C)nc3O)cc1
Cc1ccccc1C(=O)NN1C(=O)C2C3CCC(C4)C3C2=O)cc1,Cc1ccccc1C(=O)NN1C(=O)C2C3CCC(C4)C3C2=O)cc1
CCOC(=O)C=C1C(=C2Oc3ccccc3=NC2=O)ON=C1C,CCOC(=O)C=C1C(=C2Oc3ccccc3=NC2=O)ON=C1C
COc1cccc(NC(=O)c2cc(Oc3ccccc3)cc(-c3cnc(N4CCOCC4)c4nc(COc5ccc6ccccc6n5)n34)c2)c1,COc1cccc(NC(=O)c2cc(Oc3ccccc3)cc(-c3cnc(N4CCOCC4)c4nc(COc5ccc6ccccc6n5)n34)c2)c1
COc1ncc(C#Cc2c(C)ncnc2N2CC3CC2CN2C(=O)c2ccccc2-n2nccn2)cc1F,COc1ncc(C#Cc2c(C)ncnc2N2CC3CC2CN2C(=O)c2ccccc2-n2nccn2)cc1F
Cc1ccc2oc(C3CN(c4ncnc5cc(C#N)cn(C5CCCC5)c4=O)c(=O)c33)cc2o1,Cc1ccc2oc(C3CN(c4ncnc5cc(C#N)cn(C5CCCC5)c4=O)c(=O)c33)cc2o1
COc1ncc(-c2nn(C)c3ccc(N(Cc4cn(C)nc(C)c4)C(=O)c4cccc(Cl)c4)cn23)cc1F,COc1ncc(-c2nn(C)c3ccc(N(Cc4cn(C)nc(C)c4)C(=O)c4cccc(Cl)c4)cn23)cc1F
O=C(Nc1ccccc1)c1cnccn1Nc1ncc(C(F)(F)F)cc1Cl,O=C(Nc1ccccc1)c1cnccn1Nc1ncc(C(F)(F)F)cc1Cl
COc1ccc(C2CN(c3nc(N4CCCCC4CCO4)ncc3Cl)C2)cc1,COc1ccc(C2CN(c3nc(N4CCCCC4CCO4)ncc3Cl)C2)cc1
NC1OC(OC2C(C)=OC(n3c(O)nc4ccccc43)C(O)C2O)C(O)C(O)C1O,NC1OC(OC2C(C)=OC(n3c(O)nc4ccccc43)C(O)C2O)C(O)C(O)C1O
O=S(=O)(CC(CCc1c[nH]c2ccccc12)NCC(NC(=O)c1nc(O)c2c3nc(O)n3c2c1CCCC3)C(=O)O)c1ccccc1,O=S(=O)(CC(CCc1c[nH]c2ccccc12)NCC(NC(=O)c1nc(O)c2c3nc(O)n3c2c1CCCC3)C(=O)O)c1ccccc1
CN(C)CCOc1coc(-c2ccccc2NC(=O)Nc2ccc(Cl)cc2)c(C(=O)NC2CCCC2)c1,CN(C)CCOc1coc(-c2ccccc2NC(=O)Nc2ccc(Cl)cc2)c(C(=O)NC2CCCC2)c1
NC1(C(=O)O)C2CC(O)C1(n1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,NC1(C(=O)O)C2CC(O)C1(n1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
Cn1c(C=NNc2ccccc2S(C)(=O)=O)sc2ccccc21,Cn1c(C=NNc2ccccc2S(C)(=O)=O)sc2ccccc21
NC(CC(=O)Nc1ccc2c(c1)C13CCCCC1C(C3)N3CC1CCCCC2)CC1,NC(CC(=O)Nc1ccc2c(c1)C13CCCCC1C(C3)N3CC1CCCCC2)CC1
C#Cc1c(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cc2c(NCC3CC33)nncc2n1CCC#CCN1CCCC1,C#Cc1c(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cc2c(NCC3CC33)nncc2n1CCC#CCN1CCCC1
Cc1cc(N2CCN(c3nnc(F)nc3C3C3CCC(C3)N3Cc3cccnc3)CC2)ncn1,Cc1cc(N2CCN(c3nnc(F)nc3C3C3CCC(C3)N3Cc3cccnc3)CC2)ncn1
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(CCCCN4CCCCC4)cc3CCC12,CN1CCc2cc(Cl)c(O)cc2C2c3cccc(CCCCN4CCCCC4)cc3CCC12
CC(CCO)Nc1cc(-c2cccc3[nH]cc23)cc2c1ncn2C(C)C,CC(CCO)Nc1cc(-c2cccc3[nH]cc23)cc2c1ncn2C(C)C
Cc1cc(CNC(=O)n2sc3ncccc3c2=O)c(C)n1,Cc1cc(CNC(=O)n2sc3ncccc3c2=O)c(C)n1
Cn1cc(-c2cc(C#N)cc3c2cc(C(=O)N2CCN(C(=O)C4CCC4)C2)n3C)ccc1F,Cn1cc(-c2cc(C#N)cc3c2cc(C(=O)N2CCN(C(=O)C4CCC4)C2)n3C)ccc1F
C=CCn1c(C(C)C)sc2c(=O)n(-c3cccc(C)c3)c(=O)nc21,C=CCn1c(C(C)C)sc2c(=O)n(-c3cccc(C)c3)c(=O)nc21
O=C(O)n1ccc2c(c1)CC(=O)N(O)C2=O,O=C(O)n1ccc2c(c1)CC(=O)N(O)C2=O
CC(C)(C)CNC(=O)N1CCn2c1nc(c1ccc(Cl)cc1)c1c2c(=O)n(C)c(=O)n(C)c1=O,CC(C)(C)CNC(=O)N1CCn2c1nc(c1ccc(Cl)cc1)c1c2c(=O)n(C)c(=O)n(C)c1=O
CCOC(=O)c1cnc(N2CCN(CCO)CC2)nc(C(F)(F)F)n1,CCOC(=O)c1cnc(N2CCN(CCO)CC2)nc(C(F)(F)F)n1
CCCCc1nc(C(C)(Cc2csc(-c3cscn3)c2)c2ccc(F)c(Cl)c2)c2ccc(OC)cc2n1CC(=O)O,CCCCc1nc(C(C)(Cc2csc(-c3cscn3)c2)c2ccc(F)c(Cl)c2)c2ccc(OC)cc2n1CC(=O)O
CC(=O)N(C)c1ccc(N=Nc2cc3c4c(cccc23)OCc4ccccc2-3)cc1,CC(=O)N(C)c1ccc(N=Nc2cc3c4c(cccc23)OCc4ccccc2-3)cc1
CCOc1ccc2c3c1OC1c4ncc(-c5ccc(-c6ccc(N6CCNCC7)cc6)cc5)cc4c4c(c3c21)CC(C)(C)CC4=O,CCOc1ccc2c3c1OC1c4ncc(-c5ccc(-c6ccc(N6CCNCC7)cc6)cc5)cc4c4c(c3c21)CC(C)(C)CC4=O
COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C3CC(C)(CC24OCc2ccccc2)C(C)=O)cc1,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C3CC(C)(CC24OCc2ccccc2)C(C)=O)cc1
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCN4CCCC4)cc3)nn12,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCN4CCCC4)cc3)nn12
N#Cc1ccc(CSc2nc3c([nH]4c3ccccc3)ccnc2O)cc1,N#Cc1ccc(CSc2nc3c([nH]4c3ccccc3)ccnc2O)cc1
O=C(O)c1ccc(-c2c(-c3ccccc3)c(CCCc3ccccc3)n(CCc3ccccc3)c2=O)cc1,O=C(O)c1ccc(-c2c(-c3ccccc3)c(CCCc3ccccc3)n(CCc3ccccc3)c2=O)cc1
NCCCCCNC(=O)c1ccc(C=C2CCn3c(O)nc(N4CCCC4)n3C2)cc1,NCCCCCNC(=O)c1ccc(C=C2CCn3c(O)nc(N4CCCC4)n3C2)cc1
CCOc1ccc(-n2c(C)c(C(C)=O)c3Oc4ccccc4nc-3c2O)cc1,CCOc1ccc(-n2c(C)c(C(C)=O)c3Oc4ccccc4nc-3c2O)cc1
Nc1cc2c(cc1O)-c1c(ccc3ccccc1c1C2=O)OCO3,Nc1cc2c(cc1O)-c1c(ccc3ccccc1c1C2=O)OCO3
O=c1c(NCCNc2ccccn2)c(Oc2ccc(F)cc2F)co1,O=c1c(NCCNc2ccccn2)c(Oc2ccc(F)cc2F)co1
Cc1ccc(C2=CC(c3ccccc3Br)n3ncc(C(=O)NCCN4CCOCC4)c3=O)c2c1,Cc1ccc(C2=CC(c3ccccc3Br)n3ncc(C(=O)NCCN4CCOCC4)c3=O)c2c1
COc1cc2c(cc1C)C1C=CC3C(CCC4(C)C(C)C(=O)CC3C1)=N2,COc1cc2c(cc1C)C1C=CC3C(CCC4(C)C(C)C(=O)CC3C1)=N2
Nc1ncnc2c1c(-c1cccc(OC(F)(F)F)c1)c1nc3ccccc3n12,Nc1ncnc2c1c(-c1cccc(OC(F)(F)F)c1)c1nc3ccccc3n12
CC1CNc2c(sc3c2)C(=O)CC(C)(C)C1=O,CC1CNc2c(sc3c2)C(=O)CC(C)(C)C1=O
CCC(C(N)=O)N1C(=O)C(CCC(=O)O)CC(c2ccnc3ccccc3c2)NC1=O,CCC(C(N)=O)N1C(=O)C(CCC(=O)O)CC(c2ccnc3ccccc3c2)NC1=O
Cc1ccc2c(c1)COC=C2=Cc1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,Cc1ccc2c(c1)COC=C2=Cc1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1
COc1cncc(-c2noc(C3CCN(C4CCN(Cc5ccc(Cl)cc5)CC4)C(C)C[SH](=O)(O)O)c3n2)c1,COc1cncc(-c2noc(C3CCN(C4CCN(Cc5ccc(Cl)cc5)CC4)C(C)C[SH](=O)(O)O)c3n2)c1
Cc1cccc(Nc2c2c(nc3ncncc13)CCC2,Cc1cccc(Nc2c2c(nc3ncncc13)CCC2
C=C1C(=O)OC2=CC(C)C34C(=O)C(=O)C4(C)CCC4(C)C3C(=C)CC12C,C=C1C(=O)OC2=CC(C)C34C(=O)C(=O)C4(C)CCC4(C)C3C(=C)CC12C
Oc1cc(Oc2cc(F)c(F)cc2F)nc2c(NC3CCCC3)nccn12,Oc1cc(Oc2cc(F)c(F)cc2F)nc2c(NC3CCCC3)nccn12
COc1cccc2c1CC1CC(C(=O)N3CCc4c([nH]n5)C4C(=O)N(Cc4ccccc4)C5=NC3(C)C)C2C1,COc1cccc2c1CC1CC(C(=O)N3CCc4c([nH]n5)C4C(=O)N(Cc4ccccc4)C5=NC3(C)C)C2C1
COc1cc2c(cc1OC)C1Cc3c(c(OC)c4c(c3OC)C(O)c3ccc1C3OC)CC(C)CC4C1OC4C3(O)CC1O3C2OC4(C)C,COc1cc2c(cc1OC)C1Cc3c(c(OC)c4c(c3OC)C(O)c3ccc1C3OC)CC(C)CC4C1OC4C3(O)CC1O3C2OC4(C)C
COc1cc2ncnc(N3CCCC3c3cnc(N)nc3)cc2cc1OC,COc1cc2ncnc(N3CCCC3c3cnc(N)nc3)cc2cc1OC
CCCc1cnn(CC(Cc2nc3ccccc3[nH]2)OC(=O)c2ccccc2)c1=O,CCCc1cnn(CC(Cc2nc3ccccc3[nH]2)OC(=O)c2ccccc2)c1=O
CN1CC2C=C(C(c3cccc(Cl)c3)(c3nn[nH]n3)C(C(F)(F)F)C2)=NN1c1cn[nH]c1,CN1CC2C=C(C(c3cccc(Cl)c3)(c3nn[nH]n3)C(C(F)(F)F)C2)=NN1c1cn[nH]c1
COc1ccc(C2(O)CCN(C(=O)c3cc(Oc4[nH]nc5cc(OC)ccc5c44)ccc3F)CC2N)cc1,COc1ccc(C2(O)CCN(C(=O)c3cc(Oc4[nH]nc5cc(OC)ccc5c44)ccc3F)CC2N)cc1
Cc1cn(C2c3ccc(CO)cc3C3CN(C2CCSCC3)C(=O)C3)cc1O,Cc1cn(C2c3ccc(CO)cc3C3CN(C2CCSCC3)C(=O)C3)cc1O
COc1cccc(C2=Nn3c(nnc3-c3[nH]c4ccccc4c3O)=NC(c3ccccc3OC)C2)c1,COc1cccc(C2=Nn3c(nnc3-c3[nH]c4ccccc4c3O)=NC(c3ccccc3OC)C2)c1
CC(NCC(=O)Nc1ccccc1C(=O)NCCC(=O)O)c1c2ccccc2Sc2ccc(Cl)cc21,CC(NCC(=O)Nc1ccccc1C(=O)NCCC(=O)O)c1c2ccccc2Sc2ccc(Cl)cc21
COc1cccc2c1cc1c(=O)n(CC3OCC(O)C(O)C3C)ncc1c(=O)n2C,COc1cccc2c1cc1c(=O)n(CC3OCC(O)C(O)C3C)ncc1c(=O)n2C
NC(=O)Cc1cccc(Nc2ncc(Br)cc2-c2nc(CO)nc(N=S(C)(=O)=O)c2C#N)c1,NC(=O)Cc1cccc(Nc2ncc(Br)cc2-c2nc(CO)nc(N=S(C)(=O)=O)c2C#N)c1
O=C1N=C(NC23CC4CC(CC(CC(=O)O)(C4)C2)C3)=C(O)c2ccccc21,O=C1N=C(NC23CC4CC(CC(CC(=O)O)(C4)C2)C3)=C(O)c2ccccc21
CCOC(=O)c1nc(-c2ccc(C)cc2)c(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1,CCOC(=O)c1nc(-c2ccc(C)cc2)c(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1
O=C(O)c1ccc(Br)c2nsc(=O)c12,O=C(O)c1ccc(Br)c2nsc(=O)c12
Clc1ccc(N2CCN(Cc3cccc(C(c4c5ccccc5n5cnnc(Nc6ccc(F)cc6)(C=Cc6ccc(Cl)cc7)c54)CC3)CC=O)c2)cc1,Clc1ccc(N2CCN(Cc3cccc(C(c4c5ccccc5n5cnnc(Nc6ccc(F)cc6)(C=Cc6ccc(Cl)cc7)c54)CC3)CC=O)c2)cc1
CC1CCCCSCC(=O)Nc2cccc(C(c3c(O)cc(C)oc3=O)=C(c2ccccc2)c2ccccc2)C1,CC1CCCCSCC(=O)Nc2cccc(C(c3c(O)cc(C)oc3=O)=C(c2ccccc2)c2ccccc2)C1
CC(=O)Nc1cc(O)c2cc3c(cc2n1C)OCO3,CC(=O)Nc1cc(O)c2cc3c(cc2n1C)OCO3
CCC(CC)c1cc(C)n2nc(C)c(C)c(=O)c2n1,CCC(CC)c1cc(C)n2nc(C)c(C)c(=O)c2n1
Cc1cc2c(cc1Cl)C(=CN1CCN(c3ccccc3)CC1)=NS2(=O)=O,Cc1cc2c(cc1Cl)C(=CN1CCN(c3ccccc3)CC1)=NS2(=O)=O
CCC(C(=O)NC(C)C)n1c(ccc2ccccc2OC)c(=O)c2ccccc21,CCC(C(=O)NC(C)C)n1c(ccc2ccccc2OC)c(=O)c2ccccc21
COc1cc2c(cc1OC)Cc1c(COS(N)(=O)=O)sc(C)n1-2,COc1cc2c(cc1OC)Cc1c(COS(N)(=O)=O)sc(C)n1-2
O=C(CCc1nnn(Cc2c(F)cccc2Cl)c1=O)NCC(CCN1CCCC1)NC(=O)c1cccc(-c2ccccc2)n1,O=C(CCc1nnn(Cc2c(F)cccc2Cl)c1=O)NCC(CCN1CCCC1)NC(=O)c1cccc(-c2ccccc2)n1
CCCC1(CCc2ccccc2))CCCCN1CCCc1ccc2c(n1)CCCC2,CCCC1(CCc2ccccc2))CCCCN1CCCc1ccc2c(n1)CCCC2
C=CCn1c(=O)c2c(nc(OC)n3Cc3ccc(C)cc3)n(Cc3ccc4c(c3)OCO4)c2c1=O,C=CCn1c(=O)c2c(nc(OC)n3Cc3ccc(C)cc3)n(Cc3ccc4c(c3)OCO4)c2c1=O
CC12C=CC3(c4ccc(O)cc4)C(=O)CCC1CC1C2CCC2(C)C(O)CCC12c1ccc(O)cc1,CC12C=CC3(c4ccc(O)cc4)C(=O)CCC1CC1C2CCC2(C)C(O)CCC12c1ccc(O)cc1
O=C1NCC2CNCCN2c1cccc1-c1ccccc1,O=C1NCC2CNCCN2c1cccc1-c1ccccc1
C#Cc1cc2c(nc1O)CC(C(=O)NC)N(C(=O)NCC1COc3ccccc3O1)(C(F)(F)F)C2,C#Cc1cc2c(nc1O)CC(C(=O)NC)N(C(=O)NCC1COc3ccccc3O1)(C(F)(F)F)C2
Cc1cc(C)c(NC(=O)c2c(-c3ccccc3)cnn(-c3ccccc3)c2C)c(C)c1,Cc1cc(C)c(NC(=O)c2c(-c3ccccc3)cnn(-c3ccccc3)c2C)c(C)c1
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(NC(CO)c4ccccc4)nccc3[nH]2)c1,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(NC(CO)c4ccccc4)nccc3[nH]2)c1
O=C(O)Cn1c(=O)c2n(-c3ccc(Cl)cc3)c(=S)n(Cc3ccc(C(F)(F)F)cc3)c2nc1=O,O=C(O)Cn1c(=O)c2n(-c3ccc(Cl)cc3)c(=S)n(Cc3ccc(C(F)(F)F)cc3)c2nc1=O
Cc1c(C(=O)OCCN2CCCC2)Nc2c(Cl)cccc2c1Br,Cc1c(C(=O)OCCN2CCCC2)Nc2c(Cl)cccc2c1Br
COc1ccc(-c2oc(Br)c(C)c(C#N)c2C#N)cc1OC,COc1ccc(-c2oc(Br)c(C)c(C#N)c2C#N)cc1OC
CC(C)c1cc(C(C)(C)C)cc(-c2cc3cc(C(=O)O)ccc3oc2=O)c1)N(C)C,CC(C)c1cc(C(C)(C)C)cc(-c2cc3cc(C(=O)O)ccc3oc2=O)c1)N(C)C
NC(=O)c1ccc(-c2cc3c(cc2Cl)C2c3c(Cl)nc4ncccc4n3c2CN2CCCCC2)cc1,NC(=O)c1ccc(-c2cc3c(cc2Cl)C2c3c(Cl)nc4ncccc4n3c2CN2CCCCC2)cc1
COc1cc(-c2ccccc2C(F)(F)F)c(F)cc1-n1c(=O)ccc(Br)c2cccnc12,COc1cc(-c2ccccc2C(F)(F)F)c(F)cc1-n1c(=O)ccc(Br)c2cccnc12
