0,1,2
FC(C=C)C#N,594,1
FC(C=O)C=O,595,1
FC(C=O)C#N,596,1
FC(C#N)C#N,597,1
CN(C=C)C=N,598,1
CN(C=C)C=O,599,1
CN(C=N)C=N,600,1
CN(C=N)C=O,601,1
CN(C=O)C=O,602,1
NN(C=C)C=N,603,1
NN(C=C)C=O,604,1
NN(C=N)C=N,605,1
NN(C=N)C=O,606,1
NN(C=O)C=O,607,1
ON(C=C)C=N,608,1
ON(C=C)C=O,609,1
ON(C=N)C=N,610,1
ON(C=N)C=O,611,1
ON(C=O)C=O,612,1
CN(C=N)N=C,613,1
CN(C=O)N=C,614,1
CC(C=C)C#C,615,1
CC(C=O)C#C,616,1
CC(C#C)C#N,617,1
NC(C=C)C#C,618,1
OC(C=C)C#C,619,1
OC(C=O)C#C,620,1
OC(C#C)C#N,621,1
FC(C=C)C#C,622,1
FC(C=O)C#C,623,1
FC(C#C)C#N,624,1
CC(C#C)C#C,625,1
NC(C#C)C#C,626,1
OC(C#C)C#C,627,1
FC(C#C)C#C,628,1
CCC(=C)CC,629,1
CCC(=C)CN,630,1
CCC(=C)CO,631,1
CCC(=C)CF,632,1
NCC(=C)CN,633,1
NCC(=C)CO,634,1
NCC(=C)CF,635,1
OCC(=C)CO,636,1
OCC(=C)CF,637,1
FCC(=C)CF,638,1
CCC(=O)CC,639,1
CCC(=O)CO,640,1
CCC(=O)CF,641,1
OCC(=O)CO,642,1
OCC(=O)CF,643,1
FCC(=O)CF,644,1
CCC(=N)NC,645,2
CCC(=N)NN,646,2
CCC(=N)NO,647,2
CNC(=N)CN,648,2
NCC(=N)NO,649,2
CNC(=N)CO,650,2
NNC(=N)CO,651,2
OCC(=N)NO,652,2
CNC(=N)CF,653,2
NNC(=N)CF,654,2
ONC(=N)CF,655,2
CCC(=O)NC,656,2
CCC(=O)NN,657,2
CCC(=O)NO,658,2
CNC(=O)CN,659,2
NCC(=O)NO,660,2
CNC(=O)CO,661,2
NNC(=O)CO,662,2
OCC(=O)NO,663,2
CNC(=O)CF,664,2
NNC(=O)CF,665,2
ONC(=O)CF,666,2
CCC(=C)OC,667,1
COC(=C)CN,668,1
COC(=C)CO,669,1
COC(=C)CF,670,1
CCC(=O)OC,671,1
COC(=O)CN,672,1
COC(=O)CO,673,1
COC(=O)CF,674,1
CNC(=N)NC,675,1
CNC(=N)NN,676,1
CNC(=N)NO,677,1
NNC(=N)NN,678,1
NNC(=N)NO,679,1
ONC(=N)NO,680,1
CNC(=O)NC,681,1
CNC(=O)NN,682,1
CNC(=O)NO,683,1
NNC(=O)NN,684,1
NNC(=O)NO,685,1
ONC(=O)NO,686,1
CNC(=N)OC,687,1
COC(=N)NN,688,1
COC(=N)NO,689,1
CNC(=O)OC,690,1
COC(=O)NN,691,1
COC(=O)NO,692,1
COC(=O)OC,693,1
CCC(=C)C=C,694,1
CCC(=C)C=O,695,1
CCC(=C)C#N,696,1
NCC(=C)C=C,697,1
OCC(=C)C=C,698,1
OCC(=C)C=O,699,1
OCC(=C)C#N,700,1
FCC(=C)C=C,701,1
FCC(=C)C=O,702,1
FCC(=C)C#N,703,1
CCC(=O)C=C,704,1
CCC(=O)C=O,705,1
CCC(=O)C#N,706,1
OCC(=O)C=C,707,1
OCC(=O)C=O,708,1
OCC(=O)C#N,709,1
FCC(=O)C=C,710,1
FCC(=O)C=O,711,1
FCC(=O)C#N,712,1
CNC(=N)C=C,713,2
CN=C(N)C=O,714,2
CNC(=N)C#N,715,2
NNC(=N)C=C,716,2
ONC(=N)C=C,717,2
NC(C=O)=NO,718,3
ONC(=N)C#N,719,2
CNC(=O)C=C,720,2
CNC(=O)C=O,721,2
CNC(=O)C#N,722,2
NNC(=O)C=C,723,2
ONC(=O)C=C,724,2
ONC(=O)C=O,725,3
ONC(=O)C#N,726,2
COC(=C)C=C,727,1
COC(=C)C=O,728,1
COC(=C)C#N,729,1
COC(=O)C=C,730,1
COC(=O)C=O,731,1
COC(=O)C#N,732,1
CCC(=C)C#C,733,1
NCC(=C)C#C,734,1
OCC(=C)C#C,735,1
FCC(=C)C#C,736,1
CCC(=O)C#C,737,1
OCC(=O)C#C,738,1
FCC(=O)C#C,739,1
CNC(=N)C#C,740,2
NNC(=N)C#C,741,2
ONC(=N)C#C,742,2
CNC(=O)C#C,743,2
NNC(=O)C#C,744,2
ONC(=O)C#C,745,2
COC(=C)C#C,746,1
COC(=O)C#C,747,1
C=CC(=C)C=C,748,1
C=CC(=C)C=O,749,1
C=CC(=C)C#N,750,1
C=C(C=O)C=O,751,1
C=C(C=O)C#N,752,1
C=C(C#N)C#N,753,1
C=CC(=O)C=C,754,1
C=CC(=O)C=O,755,1
C=CC(=O)C#N,756,1
O=CC(=O)C=O,757,1
O=CC(=O)C#N,758,1
O=C(C#N)C#N,759,1
C=CC(=C)C#C,760,1
C=C(C=O)C#C,761,1
C=C(C#C)C#N,762,1
C=CC(=O)C#C,763,1
O=CC(=O)C#C,764,1
O=C(C#C)C#N,765,1
C=C(C#C)C#C,766,1
O=C(C#C)C#C,767,1
CCC(C)=CC,768,1
CCC(C)=CF,769,1
CC=C(C)CN,770,1
CC(CN)=CF,771,1
CC=C(C)CO,772,1
CC(CO)=CF,773,1
CC=C(C)CF,774,1
CC(CF)=CF,775,1
CCC(F)=CC,776,1
CCC(F)=CF,777,1
CC=C(F)CN,778,1
NCC(F)=CF,779,1
CC=C(F)CO,780,1
OCC(F)=CF,781,1
CC=C(F)CF,782,1
FCC(F)=CF,783,1
CCC(C)=NN,784,1
CCC(C)=NO,785,1
CC(CN)=NO,786,1
CC(CO)=NN,787,1
CC(CO)=NO,788,1
CC(CF)=NN,789,1
CC(CF)=NO,790,1
CNC(C)=NC,791,1
CN=C(C)NN,792,2
CN=C(C)NO,793,2
CC(NN)=NN,794,1
CC(NN)=NO,795,2
CC(NO)=NO,796,1
COC(C)=CC,797,1
COC(C)=CF,798,1
COC(C)=NN,799,1
COC(C)=NO,800,1
CC=C(C)C=C,801,1
CC(=CF)C=C,802,1
CC=C(C)C=O,803,1
CC=C(C)C#N,804,1
CC(=CN)C=O,805,2
CC(=CN)C#N,806,1
CC(=CF)C=O,807,1
CC(=CF)C#N,808,1
CC=C(F)C=C,809,1
FC=C(F)C=C,810,1
CC=C(F)C=O,811,1
CC=C(F)C#N,812,1
NC=C(F)C=O,813,2
NC=C(F)C#N,814,1
FC=C(F)C=O,815,1
FC=C(F)C#N,816,1
CC(C=C)=NN,817,1
CC(C=C)=NO,818,1
CC(C=O)=NO,819,2
CC(=NO)C#N,820,1
CC=C(C)C#C,821,1
CC(=CF)C#C,822,1
CC=C(F)C#C,823,1
FC=C(F)C#C,824,1
CC(=NN)C#C,825,1
CC(=NO)C#C,826,1
CCC1(C)CC1,827,1
CC1(CN)CC1,828,1
CC1(CO)CC1,829,1
CC1(CF)CC1,830,1
CCC1(N)CC1,831,1
NCC1(N)CC1,832,1
NC1(CO)CC1,833,1
NC1(CF)CC1,834,1
CCC1(O)CC1,835,1
NCC1(O)CC1,836,1
OCC1(O)CC1,837,1
OC1(CF)CC1,838,1
CCC1(F)CC1,839,1
NCC1(F)CC1,840,1
OCC1(F)CC1,841,1
FCC1(F)CC1,842,1
CNC1(C)CC1,843,1
COC1(C)CC1,844,1
CCC1(C)CN1,845,1
CC1(CN)CN1,846,1
CC1(CO)CN1,847,1
CC1(CF)CN1,848,1
CCC1(C)CO1,849,1
CC1(CN)CO1,850,1
CC1(CO)CO1,851,1
CC1(CF)CO1,852,1
CC1CCC1C,853,1
CC1CCC1N,854,1
CC1CCC1O,855,1
CC1CCC1F,856,1
NC1CCC1N,857,1
NC1CCC1O,858,1
NC1CCC1F,859,1
OC1CCC1O,860,1
OC1CCC1F,861,1
FC1CCC1F,862,1
CC1CNC1C,863,1
CC1NCC1N,864,1
CC1NCC1O,865,1
CC1NCC1F,866,1
CC1COC1C,867,1
CC1OCC1N,868,1
CC1OCC1O,869,1
CC1OCC1F,870,1
CC1CCN1C,871,1
CC1CCC1=O,872,1
OC1CCC1=O,873,1
FC1CCC1=O,874,1
CC1CNC1=O,875,1
NC1CNC1=O,876,1
OC1CNC1=O,877,1
FC1CNC1=O,878,1
CC1COC1=O,879,1
NC1COC1=O,880,1
OC1COC1=O,881,1
FC1COC1=O,882,1
CC1NCC1=O,883,1
CC1OCC1=O,884,1
CN1CCC1=O,885,1
NN1CCC1=O,886,1
ON1CCC1=O,887,1
CC1CCCC1,888,1
NC1CCCC1,889,1
OC1CCCC1,890,1
FC1CCCC1,891,1
CC1CCNC1,892,1
NC1CCNC1,893,1
OC1CCNC1,894,1
FC1CCNC1,895,1
CC1CCOC1,896,1
NC1CCOC1,897,1
OC1CCOC1,898,1
FC1CCOC1,899,1
CC1CCCN1,900,1
CC1CCCO1,901,1
CC1COCO1,902,1
CC1OCCO1,903,1
CN1CCCC1,904,1
C=C1CCCC1,905,1
O=C1CCCC1,906,1
C=C1CCNC1,907,1
O=C1CCNC1,908,1
C=C1CCOC1,909,1
O=C1CCOC1,910,1
N=C1CCCN1,911,2
O=C1CCCN1,912,2
N=C1CCNN1,913,2
O=C1CCNN1,914,2
N=C1CCON1,915,2
O=C1CCON1,916,2
C=C1CCCO1,917,1
O=C1CCCO1,918,1
C=C1COCO1,919,1
O=C1COCO1,920,1
N=C1NCCN1,921,1
O=C1NCCN1,922,1
N=C1NCCO1,923,1
O=C1NCCO1,924,1
N=C1NOCO1,925,1
O=C1NOCO1,926,1
O=C1OCCO1,927,1
CC1CC=CC1,928,1
NC1CC=CC1,929,1
OC1CC=CC1,930,1
FC1CC=CC1,931,1
CC1CC=NN1,932,1
CC1CN=CN1,933,2
CC1CC=CO1,934,1
CC1CC=NO1,935,1
CC1OC=CO1,936,1
CC1OC=NO1,937,1
CN1CC=CC1,938,1
C=C1CC=CC1,939,1
O=C1CC=CC1,940,1
N=C1CC=CN1,941,2
O=C1CC=CN1,942,2
N=C1CC=NN1,943,2
O=C1CC=NN1,944,2
C=C1CN=CN1,945,2
N=C1CN=CN1,946,3
O=C1CN=CN1,947,3
C=C1CC=CO1,948,1
O=C1CC=CO1,949,1
O=C1CC=NO1,950,1
N=c1[nH]cc[nH]1,951,1
O=c1[nH]cc[nH]1,952,1
N=c1[nH]cn[nH]1,953,2
O=c1nc[nH][nH]1,954,2
N=c1[nH]nn[nH]1,955,1
O=c1[nH]nn[nH]1,956,1
N=c1[nH]cco1,957,1
O=c1[nH]cco1,958,1
N=c1nc[nH]o1,959,2
O=c1[nH]cno1,960,2
N=c1[nH]nco1,961,1
O=c1[nH]nco1,962,1
N=c1[nH]nno1,963,1
O=c1[nH]nno1,964,1
O=c1occo1,965,1
O=c1ocno1,966,1
O=c1onno1,967,1
CC1CCC=C1,968,1
NC1CCC=C1,969,1
OC1CCC=C1,970,1
FC1CCC=C1,971,1
CC1CNN=C1,972,1
NC1CNN=C1,973,1
OC1CNN=C1,974,1
FC1CNN=C1,975,1
CC1COC=C1,976,1
NC1COC=C1,977,1
OC1COC=C1,978,1
FC1COC=C1,979,1
CC1CON=C1,980,1
NC1CON=C1,981,1
OC1CON=C1,982,1
FC1CON=C1,983,1
CC1NCC=C1,984,1
CC1OCC=C1,985,1
CN1CCN=C1,986,1
NN1CCN=C1,987,1
ON1CCN=C1,988,1
CN1CCC=N1,989,1
C=C1CCC=C1,990,1
O=C1CCC=C1,991,1
Oc1cc[nH]c1,992,1
C=C1CNN=C1,993,1
Oc1cn[nH]c1,994,1
C=C1COC=C1,995,1
Oc1ccoc1,996,1
C=C1CON=C1,997,1
Oc1cnoc1,998,1
N=C1NCC=C1,999,2
O=C1NCC=C1,1000,2
Nc1cc[nH]n1,1001,2
Oc1cc[nH]n1,1002,2
Nc1c[nH]nn1,1003,3
Oc1cn[nH]n1,1004,3
Nc1ccon1,1005,2
Oc1ccon1,1006,2
Nc1cnon1,1007,2
Oc1cnon1,1008,2
N=c1nn[nH][nH]1,1009,1
O=c1nn[nH][nH]1,1010,1
N=c1nco[nH]1,1011,1
O=c1nco[nH]1,1012,1
N=c1nno[nH]1,1013,1
O=c1nno[nH]1,1014,1
C=C1OCC=C1,1015,1
O=C1OCC=C1,1016,1
O=c1cc[nH]o1,1017,1
O=c1cn[nH]o1,1018,1
N=c1nn[nH]o1,1019,1
O=c1nn[nH]o1,1020,1
CC1C=CC=C1,1021,1
NC1C=CC=C1,1022,1
OC1C=CC=C1,1023,1
FC1C=CC=C1,1024,1
CC1C=NN=C1,1025,1
NC1C=NN=C1,1026,1
OC1C=NN=C1,1027,1
FC1C=NN=C1,1028,1
Cn1cccc1,1029,1
Nn1cccc1,1030,1
On1cccc1,1031,1
Cn1ccnc1,1032,1
Nn1ccnc1,1033,1
On1ccnc1,1034,1
Cn1cnnc1,1035,1
Nn1cnnc1,1036,1
On1cnnc1,1037,1
Cn1cccn1,1038,1
Nn1cccn1,1039,1
On1cccn1,1040,1
Cn1ccnn1,1041,1
Nn1ccnn1,1042,1
On1ccnn1,1043,1
Cn1cncn1,1044,1
Nn1cncn1,1045,1
On1cncn1,1046,1
Cn1cnnn1,1047,1
Nn1cnnn1,1048,1
On1cnnn1,1049,1
Cn1nccn1,1050,1
Cn1ncnn1,1051,1
C=C1C=CC=C1,1052,1
O=C1C=CC=C1,1053,1
O=C1C=CN=C1,1054,1
C=C1C=NN=C1,1055,1
O=C1C=NN=C1,1056,1
N=C1C=CC=N1,1057,1
O=C1C=CC=N1,1058,1
N=C1C=NC=N1,1059,1
O=C1C=NC=N1,1060,1
N=C1N=CC=N1,1061,1
O=C1N=CC=N1,1062,1
CC1=CCCC1,1063,1
FC1=CCCC1,1064,1
CC1=COCC1,1065,1
FC1=COCC1,1066,1
CC1=CCNC1,1067,1
FC1=CCNC1,1068,1
CC1=CCOC1,1069,1
FC1=CCOC1,1070,1
CC1=NNCC1,1071,1
CC1=NOCC1,1072,1
CC1=NCCN1,1073,1
CC1=CCCO1,1074,1
CC1=COCO1,1075,1
CC1=NOCO1,1076,1
CC1=CC=CC1,1077,1
FC1=CC=CC1,1078,1
CC1=NN=CC1,1079,1
Cc1ccc[nH]1,1080,1
Nc1ccc[nH]1,1081,1
Oc1ccc[nH]1,1082,1
Fc1ccc[nH]1,1083,1
Cc1cnc[nH]1,1084,2
Nc1c[nH]cn1,1085,2
Oc1cnc[nH]1,1086,2
Fc1c[nH]cn1,1087,2
Cc1cc[nH]n1,1088,2
Oc1ccn[nH]1,1089,3
Fc1cc[nH]n1,1090,2
Cc1cnn[nH]1,1091,1
Nc1cnn[nH]1,1092,1
Oc1cnn[nH]1,1093,1
Fc1cnn[nH]1,1094,1
Cc1ncc[nH]1,1095,1
Nc1ncc[nH]1,1096,1
Oc1ncc[nH]1,1097,1
Cc1nc[nH]n1,1098,3
Nc1nc[nH]n1,1099,2
Oc1nc[nH]n1,1100,2
Nc1ncn[nH]1,1101,1
Oc1ncn[nH]1,1102,1
Cc1nnn[nH]1,1103,1
Nc1nnn[nH]1,1104,1
Oc1nnn[nH]1,1105,1
Cc1ccco1,1106,1
Nc1ccco1,1107,1
Oc1ccco1,1108,1
Fc1ccco1,1109,1
Cc1cnco1,1110,1
Nc1cnco1,1111,1
Oc1cnco1,1112,1
Fc1cnco1,1113,1
Cc1ccno1,1114,1
N=c1cc[nH]o1,1115,2
Oc1ccno1,1116,2
Fc1ccno1,1117,1
Cc1cnno1,1118,1
Nc1cnno1,1119,1
Oc1cnno1,1120,1
Fc1cnno1,1121,1
Cc1ncco1,1122,1
Nc1ncco1,1123,1
Oc1ncco1,1124,1
Fc1ncco1,1125,1
Cc1nnco1,1126,1
Nc1nnco1,1127,1
Oc1nnco1,1128,1
Fc1nnco1,1129,1
Cc1ncno1,1130,1
Nc1ncno1,1131,1
Oc1ncno1,1132,1
Fc1ncno1,1133,1
Cc1nnno1,1134,1
Nc1nnno1,1135,1
Oc1nnno1,1136,1
Fc1nnno1,1137,1
CC1=CCC=C1,1138,1
FC1=CCC=C1,1139,1
Cc1cc[nH]c1,1140,1
Nc1cc[nH]c1,1141,1
Fc1cc[nH]c1,1142,1
Cc1ccoc1,1143,1
Nc1ccoc1,1144,1
Fc1ccoc1,1145,1
Cc1cn[nH]c1,1146,1
Nc1cn[nH]c1,1147,1
Fc1cn[nH]c1,1148,1
Cc1cnoc1,1149,1
Nc1cnoc1,1150,1
Fc1cnoc1,1151,1
Cc1ccon1,1152,1
Fc1ccon1,1153,1
Cc1c[nH]nn1,1154,3
Fc1c[nH]nn1,1155,2
Cc1cnon1,1156,1
Fc1cnon1,1157,1
Cc1cocn1,1158,1
Nc1cocn1,1159,1
Oc1cocn1,1160,1
Fc1cocn1,1161,1
Oc1c[nH]nn1,1162,1
Cc1conn1,1163,1
Nc1conn1,1164,1
Oc1conn1,1165,1
Fc1conn1,1166,1
Cc1ncon1,1167,1
Nc1ncon1,1168,1
Oc1ncon1,1169,1
Cc1nn[nH]n1,1170,1
Nc1nn[nH]n1,1171,1
Oc1nn[nH]n1,1172,1
Cc1nnon1,1173,1
Nc1nnon1,1174,1
Oc1nnon1,1175,1
CC1C(C)C1C,1176,1
CC1C(C)C1N,1177,1
CC1C(C)C1O,1178,1
CC1C(C)C1F,1179,1
CC1C(N)C1N,1180,1
CC1C(N)C1O,1181,1
CC1C(N)C1F,1182,1
CC1C(O)C1O,1183,1
CC1C(O)C1F,1184,1
CC1C(F)C1F,1185,1
NC1C(N)C1N,1186,1
NC1C(N)C1O,1187,1
NC1C(N)C1F,1188,1
NC1C(O)C1O,1189,1
NC1C(O)C1F,1190,1
NC1C(F)C1F,1191,1
OC1C(O)C1O,1192,1
OC1C(O)C1F,1193,1
OC1C(F)C1F,1194,1
FC1C(F)C1F,1195,1
CC1C(C)N1C,1196,1
CCCCCC,1197,1
CCCCCN,1198,1
CCCCCO,1199,1
CCCCCF,1200,1
NCCCCN,1201,1
NCCCCO,1202,1
NCCCCF,1203,1
OCCCCO,1204,1
OCCCCF,1205,1
FCCCCF,1206,1
CCCCNC,1207,1
CNCCCN,1208,1
CNCCCO,1209,1
CNCCCF,1210,1
CCCCOC,1211,1
COCCCN,1212,1
COCCCO,1213,1
COCCCF,1214,1
CNCCNC,1215,1
CNCCOC,1216,1
COCCOC,1217,1
CCCNCC,1218,1
CCNCCN,1219,1
CCNCCO,1220,1
CCNCCF,1221,1
CCCOCC,1222,1
CCOCCN,1223,1
CCOCCO,1224,1
CCOCCF,1225,1
CCOCOC,1226,1
CCCCC=C,1227,1
CCCCC=O,1228,1
CCCCC#N,1229,1
NCCCC=C,1230,1
OCCCC=C,1231,1
OCCCC=O,1232,1
OCCCC#N,1233,1
FCCCC=C,1234,1
FCCCC=O,1235,1
FCCCC#N,1236,1
CNCCC=C,1237,1
CNCCC=O,1238,1
CNCCC#N,1239,1
COCCC=C,1240,1
COCCC=O,1241,1
COCCC#N,1242,1
CCCNC=N,1243,2
CCCNC=O,1244,2
NCCNC=N,1245,2
NCCNC=O,1246,2
OCCNC=N,1247,2
OCCNC=O,1248,2
FCCNC=N,1249,2
FCCNC=O,1250,2
CCCNN=C,1251,1
NCCNN=C,1252,1
OCCNN=C,1253,1
FCCNN=C,1254,1
CCCOC=C,1255,1
CCCOC=O,1256,1
NCCOC=C,1257,1
NCCOC=O,1258,1
OCCOC=C,1259,1
OCCOC=O,1260,1
FCCOC=C,1261,1
FCCOC=O,1262,1
CCCON=C,1263,1
NCCON=C,1264,1
OCCON=C,1265,1
FCCON=C,1266,1
COCOC=C,1267,1
COCOC=O,1268,1
COCON=C,1269,1
CCNCC=C,1270,1
CCNCC=O,1271,1
CCNCC#N,1272,1
CCNNC=N,1273,2
CCNNC=O,1274,2
CCOCC=C,1275,1
CCOCC=O,1276,1
CCOCC#N,1277,1
CCONC=N,1278,2
CCONC=O,1279,2
CCCCC#C,1280,1
NCCCC#C,1281,1
OCCCC#C,1282,1
FCCCC#C,1283,1
CNCCC#C,1284,1
COCCC#C,1285,1
CCNCC#C,1286,1
CCOCC#C,1287,1
C=CCCC=C,1288,1
C=CCCC=O,1289,1
C=CCCC#N,1290,1
O=CCCC=O,1291,1
O=CCCC#N,1292,1
N#CCCC#N,1293,1
C=CCNC=N,1294,2
C=CCNC=O,1295,2
N=CNCC=O,1296,2
N=CNCC#N,1297,2
O=CCNC=O,1298,2
O=CNCC#N,1299,2
C=CCNN=C,1300,1
C=NNCC=O,1301,1
C=NNCC#N,1302,1
C=CCOC=C,1303,1
C=CCOC=O,1304,1
C=COCC=O,1305,1
C=COCC#N,1306,1
O=CCOC=O,1307,1
O=COCC#N,1308,1
C=CCON=C,1309,1
C=NOCC=O,1310,1
C=NOCC#N,1311,1
N=CNNC=N,1312,3
N=CNNC=O,1313,4
O=CNNC=O,1314,3
N=CNOC=O,1315,2
O=CNOC=O,1316,2
C=CCCC#C,1317,1
O=CCCC#C,1318,1
C#CCCC#N,1319,1
N=CNCC#C,1320,2
O=CNCC#C,1321,2
C=NNCC#C,1322,1
C=COCC#C,1323,1
O=COCC#C,1324,1
C=NOCC#C,1325,1
C#CCCC#C,1326,1
CCCC=CC,1327,1
CCCC=CF,1328,1
CC=CCCN,1329,1
NCCC=CF,1330,1
CC=CCCO,1331,1
OCCC=CF,1332,1
CC=CCCF,1333,1
FCCC=CF,1334,1
CCCC=NN,1335,1
CCCC=NO,1336,1
NCCC=NO,1337,1
NN=CCCO,1338,1
OCCC=NO,1339,1
NN=CCCF,1340,1
ON=CCCF,1341,1
CNCC=CC,1342,1
CNCC=CF,1343,1
CNCC=NN,1344,1
CNCC=NO,1345,1
COCC=CC,1346,1
COCC=CF,1347,1
COCC=NN,1348,1
COCC=NO,1349,1
CCN=CNC,1350,2
CCN=CNN,1351,2
CCN=CNO,1352,2
CNC=NNC,1353,2
CNN=CNN,1354,2
CNN=CNO,1355,2
CNC=NOC,1356,2
CON=CNN,1357,2
CON=CNO,1358,2
CCNN=CC,1359,1
CCOC=CC,1360,1
CCOC=CF,1361,1
CCOC=NN,1362,1
CCOC=NO,1363,1
CCON=CC,1364,1
CC=CCC=C,1365,1
FC=CCC=C,1366,1
CC=CCC=O,1367,1
CC=CCC#N,1368,1
FC=CCC=O,1369,1
FC=CCC#N,1370,1
NN=CCC=C,1371,1
ON=CCC=C,1372,1
ON=CCC=O,1373,1
ON=CCC#N,1374,1
CC=CNC=N,1375,2
FC=CNC=N,1376,2
CC=CNC=O,1377,2
FC=CNC=O,1378,2
CN=CNC=C,1379,2
NN=CNC=C,1380,2
ON=CNC=C,1381,2
CN=CNC=N,1382,3
NN=CNC=N,1383,3
ON=CNC=N,1384,3
CN=CNC=O,1385,3
NN=CNC=O,1386,3
ON=CNC=O,1387,3
CN=CNN=C,1388,2
NN=CNN=C,1389,2
ON=CNN=C,1390,2
CC=NNC=N,1391,2
CC=NNC=O,1392,2
CC=COC=C,1393,1
FC=COC=C,1394,1
CC=COC=O,1395,1
FC=COC=O,1396,1
NN=COC=C,1397,1
ON=COC=C,1398,1
NN=COC=O,1399,1
ON=COC=O,1400,1
NN=CON=C,1401,1
ON=CON=C,1402,1
CC=NOC=O,1403,1
CC=CCC#C,1404,1
FC=CCC#C,1405,1
NN=CCC#C,1406,1
ON=CCC#C,1407,1
CCCC#CC,1408,1
CC#CCCN,1409,1
CC#CCCO,1410,1
CC#CCCF,1411,1
CNCC#CC,1412,1
COCC#CC,1413,1
CC#CCC=C,1414,1
CC#CCC=O,1415,1
CC#CCC#N,1416,1
CC#CCC#C,1417,1
CC=CC=CC,1418,1
CC=CC=CF,1419,1
FC=CC=CF,1420,1
CC=CC=NN,1421,1
CC=CC=NO,1422,1
NC=CC=NN,1423,2
NC=CC=NO,1424,2
NN=CC=CF,1425,1
ON=CC=CF,1426,1
NN=CC=NN,1427,2
NN=CC=NO,1428,3
ON=CC=NO,1429,2
CC=NN=CC,1430,1
CC=CC#CC,1431,1
CC#CC=CF,1432,1
CC#CC=NN,1433,1
CC#CC=NO,1434,1
CC#CC#CC,1435,1
CCC=CCC,1436,1
CCC=CCN,1437,1
CCC=CCO,1438,1
CCC=CCF,1439,1
NCC=CCN,1440,1
NCC=CCO,1441,1
NCC=CCF,1442,1
OCC=CCO,1443,1
OCC=CCF,1444,1
FCC=CCF,1445,1
CCC=COC,1446,1
COC=CCN,1447,1
COC=CCO,1448,1
COC=CCF,1449,1
COC=COC,1450,1
CCC=NNC,1451,1
CNN=CCN,1452,1
CNN=CCO,1453,1
CNN=CCF,1454,1
CCC=NOC,1455,1
CON=CCN,1456,1
CON=CCO,1457,1
CON=CCF,1458,1
CNN=COC,1459,1
COC=NOC,1460,1
CCC=CC=C,1461,1
CCC=CC=O,1462,1
CCC=CC#N,1463,1
NCC=CC=C,1464,1
OCC=CC=C,1465,1
OCC=CC=O,1466,1
OCC=CC#N,1467,1
FCC=CC=C,1468,1
FCC=CC=O,1469,1
FCC=CC#N,1470,1
CNC=CC=O,1471,2
CNC=CC#N,1472,1
COC=CC=C,1473,1
COC=CC=O,1474,1
COC=CC#N,1475,1
CCC=NN=C,1476,1
NCC=NN=C,1477,1
OCC=NN=C,1478,1
FCC=NN=C,1479,1
COC=NN=C,1480,1
CNN=CC=C,1481,1
CNN=CC=O,1482,2
CNN=CC#N,1483,1
CON=CC=C,1484,1
CON=CC=O,1485,1
CON=CC#N,1486,1
CCC=CC#C,1487,1
NCC=CC#C,1488,1
OCC=CC#C,1489,1
FCC=CC#C,1490,1
COC=CC#C,1491,1
CNN=CC#C,1492,1
CON=CC#C,1493,1
C=CC=CC=C,1494,1
C=CC=CC=O,1495,1
C=CC=CC#N,1496,1
O=CC=CC=O,1497,1
O=CC=CC#N,1498,1
N#CC=CC#N,1499,1
C=CC=NN=C,1500,1
C=NN=CC=O,1501,1
C=NN=CC#N,1502,1
C=CC=CC#C,1503,1
O=CC=CC#C,1504,1
C#CC=CC#N,1505,1
C=NN=CC#C,1506,1
C#CC=CC#C,1507,1
CCC#CCC,1508,1
CCC#CCN,1509,1
CCC#CCO,1510,1
CCC#CCF,1511,1
NCC#CCN,1512,1
NCC#CCO,1513,1
NCC#CCF,1514,1
OCC#CCO,1515,1
OCC#CCF,1516,1
FCC#CCF,1517,1
CCC#CC=C,1518,1
CCC#CC=O,1519,1
CCC#CC#N,1520,1
NCC#CC=C,1521,1
OCC#CC=C,1522,1
OCC#CC=O,1523,1
OCC#CC#N,1524,1
FCC#CC=C,1525,1
FCC#CC=O,1526,1
FCC#CC#N,1527,1
CCC#CC#C,1528,1
NCC#CC#C,1529,1
OCC#CC#C,1530,1
FCC#CC#C,1531,1
C=CC#CC=C,1532,1
C=CC#CC=O,1533,1
C=CC#CC#N,1534,1
O=CC#CC=O,1535,1
O=CC#CC#N,1536,1
N#CC#CC#N,1537,1
C=CC#CC#C,1538,1
O=CC#CC#C,1539,1
C#CC#CC#N,1540,1
C#CC#CC#C,1541,1
CCC1CCC1,1542,1
NCC1CCC1,1543,1
OCC1CCC1,1544,1
FCC1CCC1,1545,1
CNC1CCC1,1546,1
COC1CCC1,1547,1
CCC1CNC1,1548,1
NCC1CNC1,1549,1
OCC1CNC1,1550,1
FCC1CNC1,1551,1
CNC1CNC1,1552,1
COC1CNC1,1553,1
CCC1COC1,1554,1
NCC1COC1,1555,1
OCC1COC1,1556,1
FCC1COC1,1557,1
CNC1COC1,1558,1
COC1COC1,1559,1
CCC1CCN1,1560,1
NCC1CCN1,1561,1
OCC1CCN1,1562,1
FCC1CCN1,1563,1
CCC1CCO1,1564,1
NCC1CCO1,1565,1
OCC1CCO1,1566,1
FCC1CCO1,1567,1
CCN1CCC1,1568,1
C=CC1CCC1,1569,1
O=CC1CCC1,1570,1
N#CC1CCC1,1571,1
C=CC1CNC1,1572,1
O=CC1CNC1,1573,1
